tree,first_word,last_word,first_onset,last_offset,duration
(S (NP (NN everything)) (VP (VBZ is) (ADJP (RB very) (JJ small)))), everything, small,182.557,183.972,1.415
(S (NP (PRP i)) (VP (VBP have) (NP (NP (CD three) (NNS volcanoes)) (NP (CD two) (JJ active) (NNS volcanoes)) (CC and) (NP (NP (CD one)) (ADJP (JJ extinct) (NP-TMP (CD one))))))), i, one,184.351,188.655,4.304
(S (CC but) (NP (PRP you)) (ADVP (RB never)) (VP (VBP know))), but, know,188.655,189.893,1.238
(S (NP (PRP one)) (ADVP (RB never)) (VP (VP (VBZ knows)) (VP (VBD said) (NP (DT the) (NN geographer))))), one, geographer,190.347,192.326,1.979
(S (NP (PRP i)) (ADVP (RB also)) (VP (VBP have) (NP (DT a) (NN flower)))), i, flower,193.009,194.189,1.18
(S (S (NP (PRP we)) (VP (VBP do) (RB not) (VP (VB record) (NP (NNS flowers))))) (VP (VBD said)) (NP (DT the) (NN geographer))), we, geographer,194.658,197.062,2.404
(S (WHADVP (WRB why)) (S (VBZ is) (NP (DT that)))), why, that,197.85,198.59,0.74
(S (NP (PRP it)) (VP (VBZ is) (NP (DT the) (JJ prettiest) (NN thing)))), it, thing,198.794,199.999,1.205
(FRAG (SBAR (IN because) (S (NP (NNS flowers)) (VP (VBP are) (ADJP (JJ ephemeral)))))), because, ephemeral,200.812,202.442,1.63
(S (WHNP (WP what)) (S (VBZ does) (NP (DT that)) (VP (VB mean)) (VP (VB ephemeral)))), what, ephemeral,203.205,204.969,1.764
(S (NP (NN geography) (NNS books)) (VP (VBD said) (NP (NP (DT the) (NN geographer)) (PP (IN of) (NP (NP (DT all) (NNS books)) (VP (VBP are) (NP (DT the) (JJS most)) (VP (JJ concerned) (PP (IN with) (NP (NP (NNS matters)) (PP (IN of) (NP (NN consequence)))))))))))), geography, consequence,206.002,212.202,6.2
(S (NP (PRP they)) (ADVP (RB never)) (VP (VBP become) (ADJP (IN out) (JJ dated)))), they, dated,212.582,214.216,1.634
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB very) (JJ rare)) (SBAR (IN that) (S (NP (DT a) (NN mountain)) (VP (VBZ changes) (NP (NN position))))))), it, position,214.954,218.02,3.066
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB very) (JJ rare)) (SBAR (IN that) (S (NP (DT an) (NN ocean)) (VP (VBZ empties) (NP (NP (PRP itself)) (PP (IN of) (NP (NP (PRP$ its)) (NP (NN water)))))))))), it, water,218.425,221.956,3.531
(S (NP (PRP we)) (VP (VBP write) (PP (IN about) (NP (JJ eternal) (NNS things))))), we, things,222.44,224.46,2.02
(S (CC but) (NP (JJ extinct) (NNS volcanoes)) (VP (VP (MD can) (VP (VB wake) (PRT (RP up)))) (VP (JJ interrupted) (NP (DT the) (JJ little) (NN prince))))), but, prince,225.348,229.29,3.942
(S (WHNP (WP what)) (S (VBZ does) (NP (NN ephemeral)) (VP (VB mean)))), what, mean,229.7,231.509,1.809
(S (S (SBAR (IN whether) (S (NP (NNS volcanoes)) (VP (VBP are) (ADJP (JJ extinct) (CC or) (JJ active))))) (VP (VBZ is) (PP (IN of) (NP (NP (DT no) (NN consequence)) (PP (TO to) (NP (PRP us))))))) (VP (VBD said)) (NP (DT the) (NN geographer))), whether, geographer,232.436,237.484,5.048
(S (NP (NP (DT the) (NN thing)) (SBAR (WHNP (WDT that)) (S (VP (VBZ matters) (PP (TO to) (NP (PRP us))))))) (VP (VBZ is) (NP (DT the) (NN mountain)))), the, mountain,238.008,240.597,2.589
(S (NP (PRP it)) (VP (VBZ does) (RB not) (VP (VB change)))), it, change,240.921,242.25,1.329
(S (CC but) (SBAR (WHNP (WP what)) (S (VP (VBZ does) (NP (JJ ephemeral) (NN mean))))) (VP (VBD repeated) (NP (NP (DT the) (JJ little) (NN prince)) (SBAR (WHNP (WP who)) (S (VP (VBD had) (ADVP (RB never) (PP (IN in) (NP (NP (PRP$ his)) (NP (NN life))))) (VP (VBN let) (S (VP (VB go) (PP (IN of) (NP (DT a) (NN question))) (SBAR (IN once) (S (NP (PRP he)) (VP (VBD had) (VP (VBN asked) (NP (PRP it))))))))))))))), but, it,243.038,249.955,6.917
(S (NP (PRP it)) (VP (VBZ means) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (PP (IN at) (NP (NP (NN risk)) (PP (IN of) (NP (JJ imminent) (NN disappearance)))))))))), it, disappearance,250.863,254.561,3.698
(S (VP (VBZ is) (NP (NP (NP (PRP$ my)) (NP (NN flower))) (PP (IN at) (NP (NP (NN risk)) (PP (IN of) (NP (JJ imminent) (NN disappearance)))))))), is, disappearance,255.668,258.313,2.645
(FRAG (PP (IN of) (NP (NN course)))), of, course,258.707,259.291,0.584
(S (NP (NP (PRP$ my)) (NP (NN flower))) (VP (VBZ is) (ADJP (JJ ephemeral)))), my, ephemeral,260.179,261.479,1.3
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD said) (PP (TO to) (NP (PRP himself))))), the, himself,261.774,263.318,1.544
(S (CC and) (NP (PRP she)) (VP (VBZ has) (ADVP (RB only) (NP (CD four) (NNS thorns))) (S (VP (TO to) (VP (VB defend) (NP (PRP herself)) (PP (IN against) (NP (DT the) (NN world)))))))), and, world,264.031,267.686,3.655
(S (CC and) (NP (PRP i)) (VP (VBP have) (VP (VBN left) (S (NP (PRP her)) (ADVP (DT all) (JJ alone) (PP (IN on) (NP (NP (PRP$ my)) (NP (NN planet))))))))), and, planet,267.871,270.52,2.649
(S (S (NP (DT that)) (VP (VBD was) (NP (NP (NP (PRP$ his)) (NP (JJ first) (NN moment))) (PP (IN of) (NP (NN regret)))))) (CC but) (S (NP (PRP he)) (VP (VBD took) (NP (NN heart)) (ADVP (RB once) (RB again))))), that, again,271.478,275.505,4.027
(S (SBAR (WHNP (WP what)) (S (VP (VBP place) (SBAR (S (MD would) (NP (PRP you)) (VP (VB advise) (S (NP (PRP me)) (VP (TO to) (VP (VB visit)))))))))) (NP (PRP he)) (VP (VBD asked))), what, asked,276.653,279.217,2.564
(S (NP (DT the) (NN planet) (NN earth)) (VP (VBD replied) (NP (DT the) (NN geographer)))), the, geographer,279.7,281.769,2.069
(S (NP (PRP it)) (VP (VBZ has) (NP (DT a) (JJ good) (NN reputation)))), it, reputation,282.213,283.553,1.34
(S (CC and) (S (S (NP (DT the) (NP (JJ little) (NN prince))) (VP (VBD went) (ADVP (RB away)))) (S (VP (VBG thinking) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN flower)))))))), and, flower,284.481,287.235,2.754
(S (IN so) (NP (DT the) (JJ seventh) (NN planet)) (VP (VBD was) (NP (DT the) (NN earth)))), so, earth,288.666,290.645,1.979
(S (NP (DT the) (NN earth)) (VP (VBZ is) (RB not) (ADVP (RB just)) (NP (DT any) (JJ old) (NN planet)))), the, planet,291.493,293.823,2.33
(S (S (NP (PRP it)) (VP (VBZ has) (NP (CD one) (CD hundred) (CC and) (NNS eleven) (NNS kings)))) (RB not) (S (S (VP (VBG forgetting) (PP (IN of) (NP (NN course))))) (NP (DT the) (NN negro)) (VP (VBZ kings) (PP (IN amongst) (NP (PRP them)))))), it, them,294.541,299.574,5.033
(S (NP (CD seven) (CD thousand)) (VP (VBZ geographers))), seven, geographers,300.033,301.727,1.694
(NP (NP (CD nine) (CD hundred)) (NP (CD thousand) (NNS businessmen))), nine, businessmen,301.927,303.702,1.775
(NP (NP (CD seven)) (NP (NP (QP (CD million) (CD five))) (NP (CD hundred) (CD thousand) (JJ heavy) (NNS drinkers)))), seven, drinkers,303.702,306.992,3.29
(S (NP (QP (CD three) (CD hundred) (CC and) (CD eleven) (CD million))) (VP (VBD conceited) (NP (NNS men)))), three, men,306.992,309.894,2.902
(S (NP (DT that)) (VP (VBZ is) (S (VP (TO to) (VP (VB say) (PP (IN about) (NP (QP (CD two) (CD billion)) (NNS grownups)))))))), that, grownups,310.158,313.126,2.968
(S (S (VP (TO to) (VP (VB give) (NP (PRP you)) (NP (NP (DT an) (NN idea)) (PP (IN of) (NP (NP (DT the) (NN size)) (PP (IN of) (NP (DT the) (NN earth))))))))) (NP (PRP i)) (VP (MD will) (VP (VB tell) (NP (PRP you)) (SBAR (IN that) (S (PP (IN before) (NP (NP (DT the) (NN invention)) (PP (IN of) (NP (NN electricity))))) (NP (PRP it)) (VP (VBD was) (ADJP (JJ necessary) (S (VP (TO to) (VP (VB maintain) (PRT (RP over)) (NP (NP (DT the) (NN span)) (PP (IN of) (NP (NP (NP (DT the) (CD six) (NNS continents)) (NP (NP (DT a) (JJ veritable) (NN army)) (PP (IN of) (NP (CD four) (CD hundred))))) (CC and) (ADVP (RB sixty)) (NP (NP (QP (CD two) (CD thousand))) (NP (CD five) (CD hundred) (CC and) (NNS eleven) (NN streetlamp) (NNS lighters)))))))))))))))), to, lighters,313.964,329.657,15.693
(S (S (VP (VBN seen) (PP (IN from) (NP (DT a) (NN distance))))) (NP (PRP it)) (VP (VBD made) (NP (DT a) (JJ wonderful) (NN spectacle)))), seen, spectacle,330.286,333.579,3.293
(S (NP (NP (DT the) (NNS movements)) (PP (IN of) (NP (DT this) (NN army)))) (VP (VBD were) (VP (VBN regulated) (PP (IN like) (NP (NP (DT those)) (PP (IN of) (NP (DT an) (NN opera) (NN ballet)))))))), the, ballet,334.397,338.151,3.754
(S (NP (JJ first)) (VP (VBD came) (NP (NP (DT the) (NN turn)) (PP (IN of) (NP (NP (DT the) (NNS lamplighters)) (PP (IN of) (NP (JJ new) (NN zealand) (CC and) (NN australia)))))))), first, australia,338.9,342.439,3.539
(S (S (VP (VBG having) (VP (VBN set) (NP (NP (PRP$ their)) (NP (NNS lamps)))))) (VP (VBP alight) (SBAR (S (NP (PRP they)) (VP (MD would) (VP (VB go) (PRT (RP off)) (PP (TO to) (NP (NN bed))))))))), having, bed,342.908,346.072,3.164
(S (NP (JJ next)) (VP (VBD came) (NP (NP (DT the) (NN turn)) (PP (IN of) (NP (NP (DT the) (NNS lamplighters)) (PP (IN of) (NP (NN china) (CC and) (NN siberia)))))) (S (VP (TO to) (VP (VB enter) (PP (IN into) (NP (DT the) (NN dance)))))))), next, dance,346.401,351.319,4.918
(S (ADVP (RB then)) (NP (PRP they)) (ADVP (RB too)) (VP (MD would) (VP (VB disappear) (PP (IN into) (NP (DT the) (NNS wings)))))), then, wings,351.778,354.292,2.514
(S (NP (RB then)) (VP (VBD came) (NP (NP (DT the) (NN turn)) (PP (IN of) (NP (NP (DT the) (NNS lamplighters)) (PP (IN of) (NP (NP (NN russia)) (CC and) (NP (DT the) (NNS indies))))))))), then, indies,354.676,358.38,3.704
(FRAG (RB then) (NP (NP (DT those)) (PP (IN of) (NP (NN africa) (CC and) (NN europe))))), then, europe,358.824,360.983,2.159
(FRAG (RB then) (NP (NP (DT those)) (PP (IN of) (NP (JJ south) (NN america))))), then, america,361.327,362.767,1.44
(FRAG (RB then) (NP (NP (DT those)) (PP (IN of) (NP (NN north) (NN america))))), then, america,363.101,364.461,1.36
(S (CC and) (S (ADVP (RB never)) (SBAR (MD would) (S (NP (PRP they)) (VP (VP (VB make) (NP (NP (DT a) (NN mistake)))) (PP (IN in) (NP (NP (NP (PRP$ their)) (NP (NP (NN order)) (PP (IN of) (NP (NN entry))))) (PP (IN on) (NP (NN stage)))))))))), and, stage,364.78,369.019,4.239
(S (NP (PRP it)) (VP (VBD was) (ADJP (JJ magnificent)))), it, magnificent,369.458,371.202,1.744
(S (NP (RB only) (NP (NP (DT the) (NN lamplighter)) (PP (IN of) (NP (NP (NP (DT the) (NP (JJ single) (NN lamp))) (PP (IN of) (NP (DT the) (NP (NN north) (NN pole))))) (CC and) (NP (NP (PRP$ his) (NN colleague)) (PP (IN at) (NP (NP (DT the) (NP (JJ single) (NN lamp))) (PP (IN of) (NP (DT the) (NP (JJ south) (NN pole))))))))))) (VP (VBD led) (NP (NP (NNS lives)) (PP (IN of) (NP (NN leisure)))))), only, leisure,372.23,379.912,7.682
(S (NP (PRP they)) (VP (VBD worked) (NP-TMP (RB twice) (DT a) (NN year)))), they, year,380.271,381.725,1.454
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP one)) (VP (VBZ wants) (S (VP (TO to) (VP (VB be) (ADJP (JJ witty)))))))) (NP (PRP it)) (VP (MD can) (VP (VB happen) (SBAR (IN that) (S (NP (PRP one)) (VP (VBZ bends) (NP (DT the) (NN truth)) (NP (DT a) (JJ little)))))))), when, little,382.889,387.158,4.269
(S (NP (PRP i)) (VP (VBP have) (RB not) (VP (VBN been) (ADJP (RB entirely) (JJ honest) (PP (IN in) (S (VP (VBG telling) (NP (PRP you)) (PP (IN about) (NP (DT the) (NNS lamplighters)))))))))), i, lamplighters,387.816,391.79,3.974
(S (NP (PRP i)) (VP (VBP run) (NP (NP (DT the) (NN risk)) (PP (IN of) (S (VP (VBG giving) (NP (NP (DT a) (JJ fasle) (NN idea)) (PP (IN of) (NP (NP (PRP$ our)) (NP (NN planet))))) (PP (TO to) (NP (NP (DT those)) (SBAR (WHNP (WP who)) (S (VP (VBP do) (RB not) (VP (VB know) (NP (PRP it)))))))))))))), i, it,392.294,396.728,4.434
(S (NP (NNS men)) (VP (VBP take) (PRT (RP up)) (NP (NP (ADJP (RB very) (JJ little)) (NN space)) (PP (IN on) (NP (DT the) (NN earth)))))), men, earth,397.386,400.165,2.779
(S (SBAR (IN if) (S (NP (NP (DT the) (QP (CD two) (CD billion)) (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBP inhabit) (SBAR (S (NP (DT the) (NN earth)) (VP (VBD were) (S (VP (TO to) (VP (VB stand) (NP (NN upright) (CC and) (NN Suash)) (ADVP (RB together) (NP (DT a) (RB little))))))))))))) (VP (VBP like) (PP (IN for) (NP (DT a) (NN meeting)))))) (NP (PRP they)) (VP (MD would) (ADVP (RB easily)) (VP (VB fit) (PP (IN on) (NP (NP (CD one) (JJ public) (NN Suare)) (ADJP (ADJP (NP (CD twenty) (NNS miles)) (JJ long)) (CC and) (ADJP (NP (CD twenty) (NNS miles)) (JJ wide)))))))), if, wide,401.043,413.058,12.015
(S (NP (DT all) (NN humanity)) (VP (MD could) (VP (VB be) (VP (VBN piled) (PRT (RP up)) (PP (IN on) (NP (DT the) (JJS smallest) (JJ pacific) (NN islet))))))), all, islet,413.537,417.97,4.433
(S (NP (NP (DT the) (NNS grownups)) (PP (IN of) (NP (NN course)))) (VP (MD will) (RB not) (VP (VB believe) (NP (PRP you))))), the, you,418.578,420.577,1.999
(S (NP (PRP they)) (VP (VBP picture) (NP (PRP themselves)) (PP (IN as) (S (VP (VBG taking) (PRT (RP up)) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN space))))))))), they, space,421.036,423.771,2.735
(S (NP (PRP they)) (VP (VBP think) (S (NP (PRP themselves)) (ADJP (RB as) (JJ important) (PP (IN as) (NP (DT the) (NNS baobabs))))))), they, baobabs,423.97,426.939,2.969
(S (ADVP (RB therefore)) (NP (PRP you)) (VP (MD should) (VP (VB advise) (S (NP (PRP them)) (VP (TO to) (VP (VB do) (NP (DT the) (NN math)))))))), therefore, math,427.602,429.747,2.145
(S (NP (PRP they)) (VP (VBP adore) (SBAR (S (NP (NP (NNS numbers)) (CC and) (NP (DT that))) (VP (MD will) (VP (VB please) (NP (PRP them)))))))), they, them,430.146,432.141,1.995
(S (CC but) (VP (VBP do) (RB not) (VP (VB waste) (NP (NP (PRP$ your)) (NP (NN time))) (PP (IN on) (NP (DT this) (NN chore)))))), but, chore,432.435,434.43,1.995
(S (NP (EX there)) (VP (VBZ is) (NP (DT no) (NN point)))), there, point,434.43,435.35,0.92
(S (NP (PRP you)) (VP (VBP trust) (NP (PRP me)))), you, me,435.35,436.088,0.738
(S (NP (DT the) (JJ little) (NN prince)) (S (VP (VBG having) (VP (VBN arrived) (PP (IN on) (NP (NN earth)))))) (VP (VBD was) (ADJP (RB very) (VBN surprised) (S (VP (RB not) (TO to) (VP (VB see) (NP (NN anyone)))))))), the, anyone,437.605,441.644,4.039
(S (NP (PRP he)) (VP (VBD had) (ADVP (RB already)) (VP (VBN started) (S (VP (TO to) (VP (VB worry) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD had) (VP (VBN got) (NP (NP (DT the) (JJ wrong) (NN planet)) (SBAR (WHADVP (WRB when)) (S (NP (DT a) (NN moon) (JJ colored) (NN coil)) (VP (VBD stirred) (PP (IN in) (NP (DT the) (NN sand))))))))))))))))), he, sand,442.098,448.66,6.562
(S (NP (JJ good) (NN evening)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)) (ADVP (RB courteously)))), good, courteously,449.528,452.102,2.574
(S (NP (JJ good) (NN evening)) (VP (VBD said) (NP (DT the) (NN snake)))), good, snake,452.8,454.555,1.755
(S (WHPP (IN on) (WHNP (WDT what) (NN planet))) (S (VBP have) (NP (PRP i)) (VP (VP (VBN come) (PRT (RP down)) (PP (IN on))) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince)))))), on, prince,455.627,458.791,3.164
(S (PP (PP (IN onto) (NP (NN earth))) (PP (IN in) (NP (NN africa)))) (NP (DT the) (NN snake)) (VP (VBD answered))), onto, answered,459.474,462.522,3.048
(S (NP (NNP oh)) (ADVP (RB so) (RB there)) (VP (VBZ is) (NP (NP (DT no) (NN one)) (PP (IN on) (NP (NN earth)))))), oh, earth,462.761,465.41,2.649
(S (NP (DT this)) (VP (VBZ is) (NP (DT the) (NN desert)))), this, desert,466.128,467.382,1.254
(S (NP (EX there)) (VP (VBZ is) (NP (NP (DT no) (NN one)) (PP (IN in) (NP (DT the) (NNS deserts)))))), there, deserts,467.682,469.331,1.649
(S (S (NP (DT the) (NN earth)) (VP (VBZ is) (ADJP (JJ large)))) (VP (VBD said)) (NP (DT the) (NN snake))), the, snake,469.561,471.705,2.144
(S (NP (DT the) (JJ little) (NN prince)) (VP (VP (VBD sat) (PRT (RP down)) (PP (IN on) (NP (DT a) (NN stone)))) (CC and) (VP (VBD raised) (NP (NP (PRP$ his)) (NP (NNS eyes))) (PP (IN toward) (NP (DT the) (NN sky)))))), the, sky,472.573,476.817,4.244
(S (S (NP (PRP i)) (VP (VBP wonder))) (S (NP (PRP he)) (VP (VP (VBD said)) (SBAR (IN if) (S (S (NP (DT the) (NNS stars)) (VP (VBP are) (ADJP (JJ lit)))) (S (RB so) (SBAR (IN that) (S (NP (NP (DT each)) (PP (IN of) (NP (PRP us)))) (VP (MD can) (VP (NP-TMP (CD one) (NN day)) (VP (VP (VB find) (NP (NP (PRP$ his)) (NP (JJ own)))) (ADVP (RB again))))))))))))), i, again,477.814,483.757,5.943
(S (VP (VB look) (PP (IN at) (NP (NP (PRP$ my)) (NP (NN planet)))))), look, planet,484.206,485.43,1.224
(S (NP (PRP it)) (VP (VBZ is) (ADVP (RB right) (RB there)) (PP (IN above) (NP (PRP us))))), it, us,485.854,487.273,1.419
(S (CC but) (NP (PRP it)) (VP (VBZ is) (ADVP (RB so) (RB far) (RB away)))), but, away,487.578,488.982,1.404
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ beautiful)))) (VP (VBD said)) (NP (DT the) (NN snake))), it, snake,489.85,491.789,1.939
(S (NP (WDT what)) (VP (VBZ has) (VP (VBN brought) (S (NP (PRP you)) (ADVP (RB here)))))), what, here,492.158,493.627,1.469
(S (S (NP (PRP i)) (VP (VBP have) (VP (VBN been) (VP (VBG having) (NP (NP (DT some) (NN trouble)) (PP (IN with) (NP (DT a) (NN flower)))))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), i, prince,494.605,497.814,3.209
(S (NP (NN ah)) (VP (VBD said) (NP (DT the) (NN snake)))), ah, snake,498.472,500.166,1.694
(S (CC and) (NP (PRP they)) (VP (VBD were) (ADJP (JJ silent)))), and, silent,500.715,501.68,0.965
(S (WHADVP (WRB where)) (S (VBP are) (NP (NP (DT the) (NNS men)) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince)) (PP (IN at) (NP (JJ last))))))), where, last,503.176,505.845,2.669
(S (NP (PRP it)) (VP (VBZ is) (ADJP (NP (DT a) (RB bit)) (JJ lonely) (PP (IN in) (NP (DT the) (NN desert)))))), it, desert,506.094,508.088,1.994
(S (S (NP (PRP it)) (VP (VBZ is) (ADVP (RB also)) (ADJP (JJ lonely) (PP (IN amongst) (NP (NNS men)))))) (NP (DT the) (NN snake)) (VP (VBD said))), it, said,509.046,512.145,3.099
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD gazed) (PP (IN at) (NP (PRP him))) (PP (IN for) (NP (DT a) (JJ long) (NN time))))), the, time,513.282,515.757,2.475
(S (S (NP (PRP you)) (VP (VBP are) (NP (DT a) (JJ funny) (NN animal)))) (NP (PRP he)) (VP (VBD said) (ADVP (RB finally)) (PP (IN as) (ADJP (JJ thin))) (PP (IN as) (NP (DT a) (NN finger))))), you, finger,516.61,520.928,4.318
(S (CC but) (NP (PRP i)) (VP (VBP am) (ADJP (ADJP (RBR more) (JJ powerful)) (SBAR (IN than) (S (NP (NP (DT the) (NN finger)) (PP (IN of) (NP (DT a) (NN king)))) (VP (VBD said) (NP (DT the) (NN snake)))))))), but, snake,521.386,525.46,4.074
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD smiled))), the, smiled,526.148,527.528,1.38
(S (NP (PRP you)) (VP (VBP are) (RB not) (ADJP (RB very) (JJ powerful)))), you, powerful,528.182,529.767,1.585
(S (NP (PRP you)) (VP (VBP have) (RB not) (ADVP (RB even)) (VP (VBN got) (NP (DT any) (NNS legs))))), you, legs,529.767,532.197,2.43
(S (NP (PRP you)) (VP (MD can) (RB not) (ADVP (RB even)) (VP (VB travel)))), you, travel,532.197,533.414,1.217
(S (S (NP (PRP i)) (VP (MD can) (VP (VB carry) (NP (PRP you)) (ADVP (RBR further)) (PP (IN than) (NP (DT a) (NN ship)))))) (VP (VBD said)) (NP (DT the) (NN snake))), i, snake,534.387,537.57,3.183
(S (NP (PRP he)) (VP (VBD wrapped) (NP (PRP himself)) (PP (IN around) (NP (NP (DT the) (JJ little) (NN prince) (POS 's)) (NN ankle))) (PP (IN like) (NP (DT a) (JJ golden) (NN bracelet))))), he, bracelet,538.239,542.677,4.438
(S (VP (VB whoever) (NP (PRP i) (FW touch) (PRP i)) (VP (VB send) (NP (PRP him)) (ADVP (RB back) (PP (TO to) (NP (NP (DT the) (NN earth)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (PRP he)) (VP (VBD came)))))))))), whoever, came,543.585,547.818,4.233
(S (NP (PRP he)) (VP (VBD continued))), he, continued,548.182,548.857,0.675
(S (CC but) (S (NP (PRP you)) (VP (VBP are) (ADJP (JJ pure)))) (CC and) (S (NP (PRP you)) (VP (VBP come) (PP (IN from) (NP (DT a) (NN star)))))), but, star,549.326,552.574,3.248
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD made) (NP (DT no) (NN reply)))), the, reply,553.442,555.151,1.709
(S (NP (PRP i)) (VP (VBP feel) (ADJP (JJ sorry)) (PP (IN for) (NP (PRP you))) (ADJP (RB so) (JJ weak) (PP (IN on) (NP (NP (DT this) (NN earth)) (VP (VBN made) (PP (IN of) (NP (NN granite))))))))), i, granite,556.279,560.327,4.048
(S (NP (PRP i)) (VP (MD can) (VP (VB help) (NP (PRP you)) (SBAR (IN if) (S (ADVP (RB someday)) (NP (PRP you)) (VP (VBP become) (NP (NP (RB too) (NN homesick)) (PP (IN for) (NP (NP (PRP$ your)) (NP (NN planet))))))))))), i, planet,561.245,565.697,4.452
(S (NP (PRP i)) (VP (MD can))), i, can,565.882,566.861,0.979
(S (S (NP (PRP i)) (VP (VBP understand) (ADVP (RB very) (RB well)))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), i, prince,567.85,570.469,2.619
(S (CC but) (SBAR (WHADVP (WRB why)) (S (VP (VBP do)))) (NP (PRP you)) (ADVP (RB always)) (VP (VBP speak) (PP (IN in) (NP (NNS riddles))))), but, riddles,570.893,573.291,2.398
(S (S (NP (PRP i)) (VP (VB solve) (S (NP (PRP them)) (NP (DT all))))) (VP (VBD said)) (NP (DT the) (NN snake))), i, snake,574.249,576.613,2.364
(S (CC and) (NP (PRP they)) (VP (VBD were) (ADJP (JJ silent)))), and, silent,577.281,578.256,0.975
(S (NP (DT the) (JJ little) (NN prince)) (VP (VP (VBD crossed) (NP (DT the) (NN desert))) (CC and) (VP (VBD met) (ADVP (RB only)) (PP (IN with) (NP (NP (CD one) (NN flower)) (NP (NP (DT a) (NN flower)) (PP (IN with) (NP (NP (CD three) (NNS petals)) (NP (NP (DT a) (JJ nondescript) (NN flower)) (VP (VBG belonging) (PP (TO to) (NP (DT no) (NN one))))))))))))), the, one,579.32,587.891,8.571
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))), good, prince,588.674,590.503,1.829
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (NN flower)))), good, flower,591.032,592.631,1.599
(S (WHADVP (WRB where)) (S (VBP are) (NP (NP (DT the) (NNS men)) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince)) (ADVP (RB politely)))))), where, politely,593.375,596.133,2.758
(S (NP (DT the) (NN flower)) (VP (VBD had) (ADVP (RB once)) (VP (VBN seen) (NP (NP (DT a) (NN caravan)) (VP (VBG passing)))))), the, passing,596.946,599.296,2.35
