tree,word-index,word,number,last_word,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,first_word,first_onset,last_word,last_offset
(S (PP (IN from) (NP (NP (DT a) (NN mountain)) (ADJP (RB as) (JJ high)) (PP (IN as) (NP (DT this) (NN one))))) (PRN (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP himself)))))) (NP (PRP i)) (VP (MD will) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB see) (NP (DT the) (JJ entire) (NN planet)) (PP (DT all) (IN at) (NP (NP (RB once)) (CC and) (NP (PDT all) (DT the) (NNS people))))))))))), from-1), from,1,people,629.848,629.963,8.387608287,ADP,6,3,1,2, from,629.848, people,637.145
(S (CC but) (NP (PRP he)) (VP (VBD saw) (NP (NP (NN nothing)) (PP (CC but) (NP (NP (JJ sharp) (NNS needles)) (PP (IN of) (NP (NN rock)))))))), but-1), but,1,rock,638.028,638.203,8.17055344,CCONJ,6,2,1,2, but,638.028, rock,640.776
(S (NP-TMP (JJ good) (NN morning)) (NP (PRP he)) (VP (VBD said) (ADVP (RB courteously)))), good-1), good,1,courteously,641.739,641.994,6.470211095,ADJ,6,3,1,2, good,641.739, courteously,643.788
(S (NP-TMP (JJ good) (NN morning)) (NP (NP (JJ good) (NN morning)) (NP (JJ good) (NN morning))) (VP (VBD answered) (NP (DT the) (NN echo)))), good-1), good,1,echo,644.287,644.422,6.470211095,ADJ,6,3,1,2, good,644.287, echo,647.515
(S (FRAG (SBAR (WHNP (WP who)) (S (VP (VBP are) (NP (PRP you)))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), who-1), who,1,prince,648.303,648.488,7.525262545,PRON,6,5,2,3, who,648.303, prince,650.342
(S (WHNP (WP who)) (S (VBP are) (NP (NP (PRP you)) (SBAR (WHNP (WP who)) (S (VP (VBP are) (NP (NP (PRP you)) (SBAR (WHNP (WP who)) (S (VP (VBP are) (NP (PRP you)))))))))) (VP (VBN answered) (NP (DT the) (NN echo))))), who-1), who,1,echo,650.866,651.011,7.525262545,PRON,6,3,2,3, who,650.866, echo,654.183
(S (VP (VB be) (NP (NP (PRP$ my)) (NP (NNS friends))))), be-1), be,1,friends,654.907,655.042,8.716207971,AUX,6,3,1,2, be,654.907, friends,655.972
(S (S (NP (PRP i)) (VP (VBP am) (RB all) (ADJP (RB alone)))) (NP (PRP he)) (VP (VBD said))), i-1), i,1,said,655.972,656.042,8.500758885,PRON,6,4,2,3, i,655.972, said,657.616
(S (S (NP (PRP i)) (VP (VBP am) (RB all) (ADJP (RB alone)))) (RB all) (S (ADVP (RB alone)) (ADVP (RB all) (RB alone)) (VP (VBD answered) (NP (DT the) (NN echo))))), i-1), i,1,echo,658.105,658.18,8.500758885,PRON,6,4,2,3, i,658.105, echo,661.928
(S (SBAR (WHNP (WP what)) (FRAG (NP (DT a) (NP (JJ funny) (NN planet))))) (S (NP (PRP he)) (VP (VBD thought)))), what-1), what,1,thought,662.95,663.095,7.344589847,PRON,6,4,2,3, what,662.95, thought,664.953
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (ADJP (RB all) (JJ dry)) (CC and) (ADJP (RB all) (JJ jagged)) (CC and) (ADJP (RB all) (JJ barren))))) (CC and) (S (NP (DT the) (NNS people)) (VP (VBP have) (NP (DT no) (NN imagination))))), it-1), it,1,imagination,665.412,665.767,8.891153872,PRON,6,4,2,3, it,665.412, imagination,671.004
(S (NP (PRP they)) (VP (VB repeat) (SBAR (WHNP (WDT whatever)) (S (NP (PRP you)) (VP (VBP say) (PP (TO to) (NP (PRP them)))))))), they-1), they,1,them,671.313,671.658,8.044690442,PRON,6,3,2,3, they,671.313, them,673.367
(S (PP (IN on) (NP (NP (PRP$ my)) (NP (NN planet)))) (NP (PRP i)) (VP (VBD had) (NP (DT a) (NN flower)))), on-1), on,1,flower,674.2,674.285,8.668539944,ADP,6,3,1,2, on,674.2, flower,675.825
(S (NP (PRP she)) (VP (VBD was) (ADVP (RB always)) (NP (DT the) (JJ first) (S (VP (TO to) (VP (VB speak))))))), she-1), she,1,speak,676.104,676.259,7.474942332,PRON,6,3,2,3, she,676.104, speak,678.003
(S (CC but) (NP (PRP it)) (VP (VBD happened) (SBAR (IN that) (S (NP (DT the) (JJ little) (NN prince)) (S (VP (VBG having) (VP (VBD walked) (PP (IN for) (NP (DT a) (JJ long) (NN time))) (PP (IN through) (NP (DT the) (JJ sands) (NNS rocks) (CC and) (NN snow)))))) (VP (ADVP (IN at) (RB last)) (VBD came) (PP (IN across) (NP (NP (DT a) (NN road)) (CC and) (NP (DT all) (NNS roads) (NN lead)))) (PP (TO to) (NP (NP (DT the) (NNS dwellings)) (PP (IN of) (NP (NNS men)))))))))), but-1), but,1,men,0.045,0.19,8.17055344,CCONJ,7,2,1,2, but,0.045, men,11.484
(S (NP-TMP (JJ good) (NN morning)) (NP (PRP he)) (VP (VBD said))), good-1), good,1,said,12.527,12.682,6.470211095,ADJ,7,3,1,2, good,12.527, said,13.871
(S (NP (PRP it)) (VP (VBD was) (NP (NP (DT a) (NN garden)) (VP (VBN covered) (PP (IN in) (NP (NNS roses))))))), it-1), it,1,roses,14.39,14.525,8.891153872,PRON,7,3,2,3, it,14.39, roses,16.214
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (NNS roses)))), good-1), good,1,roses,16.793,16.938,6.470211095,ADJ,7,3,1,2, good,16.793, roses,18.737
(NP (JJ good) (NN morning)), good-1), good,1,morning,19.575,19.72,6.470211095,ADJ,7,2,1,2, good,19.575, morning,20.24
(NP (JJ good) (NN morning)), good-1), good,1,morning,21.073,21.188,6.470211095,ADJ,7,2,1,2, good,21.073, morning,21.728
(NP (JJ good) (NN morning)), good-1), good,1,morning,22.411,22.626,6.470211095,ADJ,7,2,1,2, good,22.411, morning,23.026
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD gazed) (PP (IN at) (NP (PRP them))))), the-1), the,1,them,24.628,24.703,11.11580048,DET,7,3,1,2, the,24.628, them,26.157
(S (NP (PRP they)) (ADVP (DT all)) (VP (VBD looked) (ADVP (RB just)) (PP (IN like) (NP (NP (PRP$ his)) (NP (NN flower)))))), they-1), they,1,flower,26.716,26.921,8.044690442,PRON,7,3,2,3, they,26.716, flower,28.73
(S (SBAR (WHNP (WP who)) (S (VP (VBP are) (NP (PRP you))))) (NP (PRP he)) (VP (VBD asked) (SBAR (S (NP (PRP them)) (VP (VBD stunned)))))), who-1), who,1,stunned,29.528,29.723,7.525262545,PRON,7,4,2,3, who,29.528, stunned,31.677
(S (S (NP (PRP we)) (VP (VBP are) (NP (NNS roses)))) (NP (DT the) (NNS roses)) (VP (VBD said))), we-1), we,1,said,32.271,32.376,7.865072784,PRON,7,4,2,3, we,32.271, said,34.62
(S (NP (PRP we)) (VP (VBP are) (NP (NNS roses)))), we-1), we,1,roses,35.123,35.188,7.865072784,PRON,7,3,2,3, we,35.123, roses,36.098
(S (NP (PRP we)) (VP (VBP are) (NP (NNS roses)))), we-1), we,1,roses,36.537,36.652,7.865072784,PRON,7,3,2,3, we,36.537, roses,37.452
(S (NP (PRP we)) (VP (VBP are) (NP (NNS roses)))), we-1), we,1,roses,37.936,38.101,7.865072784,PRON,7,3,2,3, we,37.936, roses,38.916
(S (FRAG (FRAG (UH oh))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), oh-1), oh,1,prince,40.138,40.513,4.395251302,INTJ,7,4,3,4, oh,40.138, prince,41.852
(S (CC and) (NP (PRP he)) (ADVP (RB suddenly)) (VP (VBD felt) (ADJP (RB very) (JJ unhappy)))), and-1), and,1,unhappy,42.511,42.656,10.26304833,CCONJ,7,2,1,2, and,42.511, unhappy,44.675
(S (NP (NP (PRP$ his)) (NP (NN flower))) (VP (VBD had) (VP (VP (VBN told) (NP (PRP him)) (SBAR (IN that) (S (NP (PRP she)) (VP (VBD was) (NP (NP (DT the) (JJ only) (NN one)) (PP (IN of) (NP (NP (NP (PRP$ her)) (NP (NNS kind))) (PP (IN in) (NP (DT the) (NN universe)))))))))) (CC and) (VP (ADVP (RB here)) (VBD were) (NP (NP (QP (CD five) (CD thousand))) (PP (IN of) (NP (PRP them))))) (NP (NP (DT all)) (PP (ADVP (RB alike)) (IN in) (NP (CD one) (JJ single) (NN garden))))))), his-1), his,1,garden,45.473,45.768,8.42777164,DET,7,4,2,3, his,45.473, garden,54.861
(S (NP (PRP she)) (VP (MD would) (VP (VB be) (ADJP (RB very) (JJ upset) (PRN (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP himself)))))) (SBAR (IN if) (S (NP (PRP she)) (VP (VBD saw) (NP (DT this))))))))), she-1), she,1,this,55.749,55.894,7.474942332,PRON,7,3,2,3, she,55.749, this,59.516
(S (S (NP (PRP she)) (VP (MD would) (VP (VP (VB cough) (CC and) (VB cough)) (CC and) (VP (VB pretend) (S (VP (TO to) (VP (VB die) (S (VP (TO to) (VP (VB avoid) (S (VP (VBG being) (VP (VBN laughed) (PP (IN at))))))))))))))) (CC and) (S (NP (PRP i)) (VP (MD would) (VP (VB have) (S (VP (TO to) (VP (VB pretend) (S (VP (TO to) (VP (VB nurse) (NP (NP (PRP$ her)) (NP (NN back))) (PP (TO to) (NP (NN life))))))))) (S (VP (TO to) (VP (VB humble) (NP (PRP myself)) (ADVP (RB also)) (SBAR (IN because) (IN if) (S (NP (PRP i)) (VP (VBD did) (SBAR (RB not) (S (NP (PRP she)) (ADVP (RB really)) (VP (MD would) (VP (VB allow) (S (NP (PRP herself)) (VP (TO to) (VP (VB die)))))))))))))))))), she-1), she,1,die,60.115,60.29,7.474942332,PRON,7,4,2,3, she,60.115, die,72.433
(S (S (ADVP (RB then)) (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP himself))))) (S (NP (PRP i)) (VP (VBD thought) (SBAR (S (NP (PRP i)) (VP (VBD was) (ADJP (JJ rich) (PP (IN with) (NP (NP (DT a) (NN flower)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (NP (NP (CD one)) (PP (IN of) (NP (DT a) (NN kind))))))))))))))) (CC and) (S (NP (DT all) (PRP i)) (VP (VBP have) (VP (VBZ is) (NP (NP (DT a) (NN common)) (SBAR (S (VP (VBD rose))))))))), then-1), then,1,rose,73.361,73.576,7.007600614,ADV,7,4,2,3, then,73.361, rose,81.077
(S (NP (NP (DT that)) (CC and) (NP (NP (NP (PRP$ my)) (CD three) (NP (NNS volcanoes))) (SBAR (WHNP (WDT that)) (VP (VP (VBP come) (PRT (RP up))) (PP (TO to) (NP (NP (PRP$ my)) (NP (NNS knees))))))))), that-1), that,1,knees,81.67,81.995,9.223256597,DET,7,4,2,3, that,81.67, knees,84.825
(FRAG (NP (NP (CD one)) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (ADVP (RB perhaps)) (ADJP (ADVP (RB forever)) (JJ extinct))))))), one-1), one,1,extinct,84.825,85.025,7.908681234,NUM,7,4,2,3, one,84.825, extinct,87.133
(S (S (NP (DT that)) (VP (VBZ does) (RB not) (VP (VB make) (S (NP (PRP me)) (NP (DT a) (ADJP (RB very) (JJ great)) (NN prince)))))) (CC and) (S (S (VP (VBG lying) (PP (IN in) (NP (DT the) (NN grass))))) (NP (PRP he)) (VP (VBD started) (S (VP (TO to) (VP (VB cry))))))), that-1), that,1,cry,87.816,87.951,9.223256597,DET,7,4,2,3, that,87.816, cry,93.502
(S (NP (PRP it)) (VP (VBD was) (ADVP (RB then)) (SBAR (IN that) (S (NP (DT the) (NN fox)) (VP (VBD appeared)))))), it-1), it,1,appeared,94.73,94.905,8.891153872,PRON,7,3,2,3, it,94.73, appeared,96.644
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (NN fox)))), good-1), good,1,fox,97.288,97.413,6.470211095,ADJ,7,3,1,2, good,97.288, fox,98.852
(S (FRAG (ADJP (JJ good) (NP-TMP (NN morning)))) (VP (VBD responded)) (NP (NP (DT the) (JJ little) (NN prince) (NN politely)) (SBAR (WHNP (WP who)) (S (VP (VP (ADVP (RB then)) (VBD turned) (PRT (RP around))) (CC but) (VP (VBD saw) (NP (NN nothing)))))))), good-1), good,1,nothing,99.67,99.805,6.470211095,PROPN,7,4,1,2, good,99.67, nothing,105.042
(S (NP (PRP i)) (VP (VBP am) (ADVP (RB right) (ADVP (ADVP (RB here)) (PRN (S (NP (DT the) (NN voice)) (VP (VBD said)))) (PP (IN under) (NP (DT the) (NN apple) (NN tree))))))), i-1), i,1,tree,105.615,105.72,8.500758885,PRON,7,3,2,3, i,105.615, tree,108.568
(S (WHNP (WP who)) (S (VBP are) (NP (NP (PRP you)) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince)))))), who-1), who,1,prince,109.541,109.716,7.525262545,PRON,7,3,2,3, who,109.541, prince,111.53
(S (NP (PRP you)) (VP (VBP are) (ADJP (RB very) (JJ pretty)))), you-1), you,1,pretty,111.959,112.054,7.992843191,PRON,7,3,2,3, you,111.959, pretty,112.889
(S (S (NP (PRP i)) (VP (VBP am) (NP (DT a) (NN fox)))) (NP (DT the) (NN fox)) (VP (VBD said))), i-1), i,1,said,113.672,113.757,8.500758885,PRON,7,4,2,3, i,113.672, said,115.435
(S (VP (VB come) (CC and) (VB play) (PP (IN with) (NP (PRP me))) (S (VP (VBN proposed) (NP (DT the) (JJ little) (NN prince)))))), come-1), come,1,prince,116.213,116.408,6.05797768,VERB,7,3,1,2, come,116.213, prince,118.673
(S (NP (PRP i)) (VP (VBP am) (ADJP (RB so) (JJ unhappy)))), i-1), i,1,unhappy,118.673,118.723,8.500758885,PRON,7,3,2,3, i,118.673, unhappy,120.176
(S (S (NP (PRP i)) (VP (MD can) (RB not) (VP (VB play) (PP (IN with) (NP (PRP you)))))) (VP (VBD said)) (NP (DT the) (NN fox))), i-1), i,1,fox,120.83,120.875,8.500758885,PRON,7,4,2,3, i,120.83, fox,122.584
(S (NP (PRP i)) (VP (VBP am) (RB not) (ADJP (JJ tamed)))), i-1), i,1,tamed,122.898,122.983,8.500758885,PRON,7,3,2,3, i,122.898, tamed,123.718
(S (FRAG (UH oh)) (NP (PRP i)) (VP (VP (VBP am) (ADJP (JJ sorry))) (VP (VBD said) (NP (DT the) (JJ little) (NN prince))))), oh-1), oh,1,prince,124.471,124.781,4.395251302,INTJ,7,3,2,3, oh,124.471, prince,126.804
(S (CC but) (PP (IN after) (NP (DT some) (NN thought))) (NP (PRP he)) (VP (VP (VBD added) (S (WHNP (WP what)) (S (VBZ does) (NP (DT that)) (VP (VB mean))))) (VP (JJ tame)))), but-1), but,1,tame,127.388,127.493,8.17055344,CCONJ,7,2,1,2, but,127.388, tame,131.106
(S (S (NP (PRP you)) (VP (VBP are) (RB not) (PP (IN from) (NP (RB here))))) (VP (VBD said)) (NP (DT the) (NN fox))), you-1), you,1,fox,131.799,131.904,7.992843191,PRON,7,4,2,3, you,131.799, fox,133.528
(S (NP (WDT what)) (VP (VBZ is) (NP (PRP it)) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP are) (VP (VBG looking) (PP (IN for)))))))), what-1), what,1,for,134.121,134.266,7.344589847,PRON,7,3,2,3, what,134.121, for,135.466
(S (S (NP (PRP i)) (VP (VBP am) (VP (VBG looking) (PP (IN for) (NP (NNS men)))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), i-1), i,1,prince,136.294,136.379,8.500758885,PRON,7,4,2,3, i,136.294, prince,138.588
(S (WHNP (WP what)) (S (VBZ does) (NP (NNP tame)) (VP (VB mean)))), what-1), what,1,mean,138.787,139.332,7.344589847,PRON,7,3,2,3, what,138.787, mean,140.646
(S (FRAG (NP (NNS men))) (S (VP (VBD said) (NP (DT the) (NN fox)))) (S (S (NP (PRP they)) (VP (VBP have) (NP (NNS guns)))) (S (CC and) (NP (NP (PRP they)) (NP (NN hunt)))))), men-1), men,1,hunt,141.459,141.969,6.354230901,NOUN,7,4,3,4, men,141.459, hunt,144.872
(S (NP (PRP it)) (VP (VBZ is) (ADVP (RB very) (JJ bothersome)))), it-1), it,1,bothersome,145.39,145.475,8.891153872,PRON,7,3,2,3, it,145.39, bothersome,146.3
(S (NP (PRP they)) (ADVP (RB also)) (VP (VBP raise) (NP (NNS chickens)))), they-1), they,1,chickens,146.904,146.989,8.044690442,PRON,7,3,2,3, they,146.904, chickens,148.648
(S (NP (PRP it)) (VP (VBZ is) (NP (NP (PRP$ their)) (NP (JJ sole) (NN interest))))), it-1), it,1,interest,148.942,149.037,8.891153872,PRON,7,3,2,3, it,148.942, interest,150.037
(S (VBP are) (NP (PRP you)) (VP (VBG looking) (PP (IN for) (NP (NNS chickens))))), are-1), are,1,chickens,150.491,150.656,8.452121195,AUX,7,2,1,2, are,150.491, chickens,151.87
(S (FRAG (FRAG (UH no))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), no-1), no,1,prince,152.384,152.804,7.480597496,ADV,7,4,3,4, no,152.384, prince,154.008
(S (NP (PRP i)) (VP (VBP am) (VP (VBG looking) (PP (IN for) (NP (NNS friends)))))), i-1), i,1,friends,154.217,154.572,8.500758885,PRON,7,3,2,3, i,154.217, friends,155.737
(S (WHNP (WP what)) (S (VBZ does) (NP (NNP tame)) (VP (VB mean)))), what-1), what,1,mean,155.966,156.361,7.344589847,PRON,7,3,2,3, what,155.966, mean,157.411
(S (S (NP (PRP it)) (VP (VBZ is) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADVP (RB too) (RB often)) (VP (VBN forgotten)))))))) (VP (VBD said)) (NP (DT the) (NN fox))), it-1), it,1,fox,158.174,158.359,8.891153872,PRON,7,4,2,3, it,158.174, fox,161.297
(S (NP (PRP it)) (VP (VBZ means) (S (VP (TO to) (VP (VB establish) (NP (NNS bonds))))))), it-1), it,1,bonds,161.491,161.896,8.891153872,PRON,7,3,2,3, it,161.491, bonds,163.885
(S (VP (TO to) (VP (VB establish) (NP (NNS bonds))))), to-1), to,1,bonds,164.578,164.683,10.10622429,PART,7,3,1,2, to,164.578, bonds,165.868
(S (S (NP (DT that)) (VP (VBZ is) (ADJP (JJ right)))) (VP (VBD said)) (NP (DT the) (NN fox))), that-1), that,1,fox,166.332,166.497,9.223256597,DET,7,4,2,3, that,166.332, fox,167.876
(S (PP (TO to) (NP (PRP me))) (NP (PRP you)) (VP (VBP are) (ADVP (RB still)) (NP (RB only) (DT a) (JJ little) (NN boy)) (SBAR (RB just) (IN like) (S (NP (DT a) (QP (CD hundred) (CD thousand)) (JJ other) (JJ little) (NNS boys)))))), to-1), to,1,boys,168.18,168.625,10.10622429,ADP,7,3,1,2, to,168.18, boys,173.06
(S (S (CC and) (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB need) (NP (PRP you))))) (CC and) (S (NP (PRP you)) (VP (VBP do) (RB not) (VP (VB need) (NP (PRP me)) (ADVP (RB either)))))), and-1), and,1,either,173.06,173.314,10.26304833,CCONJ,7,3,1,2, and,173.06, either,175.957
(S (PP (TO to) (NP (PRP you))) (NP (PRP i)) (VP (VBP am) (ADVP (NP (RB only) (DT a) (NN fox)) (RB just)) (PP (IN like) (NP (DT a) (QP (CD hundred) (CD thousand)) (JJ other) (NNS foxes))))), to-1), to,1,foxes,176.58,176.735,10.10622429,ADP,7,3,1,2, to,176.58, foxes,180.344
(S (CC but) (SBAR (IN if) (S (NP (PRP you)) (VP (VBZ tame) (NP (PRP me))))) (NP (PRP we)) (VP (MD will) (VP (VB need) (NP (DT each) (JJ other))))), but-1), but,1,other,181.022,181.147,8.17055344,CCONJ,7,2,1,2, but,181.022, other,183.491
(S (PP (TO to) (NP (PRP me))) (NP (PRP you)) (VP (MD will) (VP (VB be) (ADJP (JJ unique) (PP (IN in) (NP (DT the) (JJ entire) (NN world))))))), to-1), to,1,world,184.029,184.154,10.10622429,ADP,7,3,1,2, to,184.029, world,186.973
(S (PP (TO to) (NP (PRP you))) (NP (PRP i)) (VP (MD will) (VP (VB be) (ADJP (JJ unique) (PP (IN in) (NP (DT the) (JJ entire) (NN world))))))), to-1), to,1,world,187.377,187.532,10.10622429,ADP,7,3,1,2, to,187.377, world,189.986
(S (S (NP (PRP i)) (VP (VBP am) (VP (VBG beginning) (S (VP (TO to) (VP (VB understand))))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), i-1), i,1,prince,190.894,190.949,8.500758885,PRON,7,4,2,3, i,190.894, prince,193.533
(S (NP (EX there)) (VP (VBZ is) (NP (DT a) (NN flower)))), there-1), there,1,flower,194.156,194.321,7.628371702,PRON,7,3,2,3, there,194.156, flower,195.401
(S (NP (PRP i)) (VP (VBP think) (SBAR (S (NP (PRP she)) (VP (VBZ has) (VP (VBN tamed) (NP (PRP me)))))))), i-1), i,1,me,195.401,195.541,8.500758885,PRON,7,3,2,3, i,195.401, me,196.695
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ possible)))) (VP (VBD said)) (NP (DT the) (NN fox))), it-1), it,1,fox,197.443,197.568,8.891153872,PRON,7,4,2,3, it,197.443, fox,199.122
(S (PP (IN on) (NP (NN earth))) (NP (PRP you)) (VP (VBP see) (NP (NP (DT all) (NNS kinds)) (PP (IN of) (NP (NNS things)))))), on-1), on,1,things,199.421,199.926,8.668539944,ADP,7,3,1,2, on,199.421, things,201.9
(S (S (VP (VBG oh) (SBAR (CC but) (S (NP (PRP she)) (VP (VBZ is) (RB not) (PP (IN on) (NP (NN earth)))))))) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))), oh-1), oh,1,prince,202.539,202.844,4.395251302,INTJ,7,4,1,2, oh,202.539, prince,205.427
(S (NP (DT the) (NN fox)) (VP (VBD seemed) (ADJP (RB very) (JJ intrigued)))), the-1), the,1,intrigued,206.126,206.201,11.11580048,DET,7,3,1,2, the,206.126, intrigued,207.77
(FRAG (PP (IN on) (NP (DT another) (NN planet)))), on-1), on,1,planet,208.244,208.369,8.668539944,ADP,7,3,1,2, on,208.244, planet,209.289
(FRAG (UH yes)), yes-1), yes,1,yes,209.852,210.282,4.809579339,INTJ,7,2,2,3, yes,209.852, yes,210.282
(S (VP (VBP are) (ADVP (RB there)) (NP (NP (NNS hunters)) (PP (IN on) (NP (DT that) (NN planet)))))), are-1), are,1,planet,211.205,211.36,8.452121195,AUX,7,3,1,2, are,211.205, planet,213.145
(FRAG (UH no)), no-1), no,1,no,213.828,214.238,7.480597496,INTJ,7,2,2,3, no,213.828, no,214.238
(S (NP (DT that)) (VP (VBZ is) (ADJP (JJ interesting)))), that-1), that,1,interesting,214.971,215.226,9.223256597,DET,7,3,2,3, that,214.971, interesting,216.081
(S (VP (VB and) (NP (NNS chickens)))), and-1), and,1,chickens,216.859,217.169,10.26304833,CCONJ,7,3,1,2, and,216.859, chickens,218.218
(FRAG (UH no)), no-1), no,1,no,218.892,219.292,7.480597496,DET,7,2,2,3, no,218.892, no,219.292
(S (S (NP (NN nothing)) (VP (VBZ is) (ADJP (JJ perfect)))) (VP (VBD sighed)) (NP (DT the) (NN fox))), nothing-1), nothing,1,fox,220.623,220.959,5.650733254,PRON,7,4,2,3, nothing,220.623, fox,222.862
(S (CC but) (NP (DT the) (NN fox)) (VP (VBD came) (ADVP (RB back)) (PP (TO to) (NP (NP (PRP$ his)) (NP (NN idea)))))), but-1), but,1,idea,223.665,223.78,8.17055344,CCONJ,7,2,1,2, but,223.665, idea,225.49
(S (NP (NP (PRP$ my)) (NP (NN life))) (VP (VBZ is) (ADJP (RB very) (JJ monotonous)))), my-1), my,1,monotonous,226.707,226.862,7.222784973,DET,7,4,2,3, my,226.707, monotonous,228.402
(S (NP (PRP I)) (VP (VBZ hunt) (NP (NNS chickens)))), i-1), i,1,chickens,228.821,228.946,8.500758885,PRON,7,3,2,3, i,228.821, chickens,229.785
(S (NP (NNS men)) (VP (VBZ hunt) (NP (PRP me)))), men-1), men,1,me,230.01,230.215,6.354230901,NOUN,7,3,2,3, men,230.01, me,230.74
(S (S (NP (PDT all) (DT the) (NNS chickens)) (VP (VBP look) (ADVP (RB alike)))) (CC and) (S (NP (PDT all) (DT the) (NNS men)) (VP (VBP look) (ADVP (RB alike))))), all-1), all,1,alike,231.428,231.683,7.867718339,DET,7,4,1,2, all,231.428, alike,234.371
(S (IN so) (NP (PRP i)) (VP (VBP get) (ADJP (NP (DT a) (RB bit)) (JJ bored)))), so-1), so,1,bored,234.784,234.927,7.514636259,ADV,7,2,1,2, so,234.784, bored,235.915
(S (CC but) (SBAR (IN if) (S (NP (PRP you)) (VP (VBZ tame) (NP (PRP me))))) (NP (PRP it)) (VP (MD would) (VP (VB bring) (NP (DT some) (NN sunlight)) (PP (IN into) (NP (NP (PRP$ my)) (NP (NN life))))))), but-1), but,1,life,236.474,236.599,8.17055344,CCONJ,7,2,1,2, but,236.474, life,240.442
(S (NP (PRP i)) (VP (MD would) (VP (VB come) (S (VP (TO to) (VP (VB know) (NP (NP (DT a) (NN sound)) (PP (IN of) (NP (NNS footsteps)))))))))), i-1), i,1,footsteps,240.866,241.151,8.500758885,PRON,7,3,2,3, i,240.866, footsteps,243.031
(S (S (PP (IN unlike) (NP (DT any) (JJ other) (JJ other) (NNS footsteps))) (VP (VB send) (S (NP (PRP me)) (VP (VBG hurrying) (ADVP (RB back) (RB underground)))))) (NP (NNP yours)) (VP (MD would) (VP (VB call) (NP (PRP me)) (PRT (RP out)) (PP (IN of) (NP (NP (NP (PRP$ my)) (NP (NN burrow))) (PP (IN like) (NP (NN music)))))))), unlike-1), unlike,1,music,243.031,243.481,3.733565972,ADP,7,4,1,2, unlike,243.031, music,251.06
(S (FRAG (CC and) (RB then) (NP (NN look))) (NP (PRP you)) (VP (VBP see) (NP (DT the) (NN wheat) (NNS fields)) (ADVP (RB down) (RB there)))), and-1), and,1,there,251.364,251.719,10.26304833,CCONJ,7,3,1,2, and,251.364, there,254.352
(S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB eat) (NP (NN bread))))), i-1), i,1,bread,254.896,255.031,8.500758885,PRON,7,3,2,3, i,254.896, bread,255.806
